@relation D_2048

@attribute x1 numeric
@attribute x2 numeric
@attribute y {0, 1}

@data
-1.402392,0.503879,1
-1.134266,-0.2902,1
-0.154499,1.051224,0
1.434322,-1.312175,1
-1.450329,1.280008,1
1.251708,1.250163,1
0.797119,-1.240049,1
0.211607,-1.240667,1
-0.99018,-1.154902,1
0.857667,-0.739328,1
0.209579,0.835345,0
0.418537,-0.559022,0
1.25452,1.061316,1
0.220773,0.349798,0
0.234713,0.02812,0
-1.27699,-0.897928,1
1.108323,-1.083588,1
-0.695534,0.758655,0
-0.103163,-0.755195,0
0.614518,0.039867,0
-1.46274,0.126306,1
-0.680983,1.093539,0
1.00359,1.13589,1
-0.941548,0.515295,0
0.889987,1.17212,1
0.000663,-1.153767,1
-0.152149,1.268561,1
0.849594,0.257008,0
1.39454,1.338125,1
0.38115,0.164922,0
-0.963884,0.986237,0
-0.904265,-1.325474,1
1.063841,1.389637,1
-0.544726,-1.282374,1
0.438179,0.89142,0
-0.035903,-1.29881,1
-0.62865,0.20434,0
1.205448,0.765083,1
-1.327455,-0.587628,1
-0.84567,0.550218,0
-0.344534,-1.402489,1
0.406467,1.082123,0
0.569906,-0.040767,0
-0.557886,-0.701439,1
-1.151322,-1.190638,1
0.363385,1.323989,1
-1.320965,1.124823,1
1.206248,0.464659,1
0.229828,0.622187,0
-1.495546,0.513128,1
0.385269,-0.60647,0
1.435664,-0.818233,1
-0.06444,-0.061682,0
0.012985,-0.292409,0
-1.454951,-0.705857,1
-0.597929,0.835492,0
-0.287435,0.741673,0
-0.485551,-0.239038,0
-0.108908,-1.419498,1
-0.576255,-0.260902,0
-0.822461,0.55478,0
1.292455,-1.069942,1
-0.827217,0.794422,0
1.370419,-0.020857,1
-1.105338,0.675093,0
0.497088,0.790122,0
-0.744887,-1.395345,1
-1.027159,0.801472,0
0.438785,-0.830382,1
0.295473,-0.36928,0
1.025803,0.139466,0
-0.635677,1.453202,1
-0.126493,-1.433011,1
0.775134,1.144118,0
-1.174356,-0.97199,1
1.149676,-0.109819,1
-1.170631,-0.071013,1
0.073108,-0.110463,0
0.924226,1.277236,1
1.496475,0.321519,1
0.510084,0.167506,0
1.394893,1.126729,1
0.590127,-0.767179,1
1.150869,-0.278006,1
0.687717,-0.940335,1
-0.973006,-1.043541,1
-0.073636,-0.467904,0
-0.268654,0.412312,0
1.282609,-0.547999,1
-0.300075,1.268181,1
-1.135363,0.420097,1
0.701947,1.264238,1
0.270971,0.198913,0
-1.059446,-0.658822,1
1.371891,-1.030237,1
1.156241,0.625599,1
-1.266239,0.067441,1
0.901738,-1.221113,1
-0.904658,-0.863116,1
0.588922,0.943726,0
-0.643759,-1.133941,1
-0.684308,0.759739,0
-0.853516,0.525535,0
1.102717,-0.486965,1
0.010757,-1.216412,1
-0.362603,0.600088,0
0.595163,-0.080269,0
-0.187196,-0.809215,0
0.873906,-1.400013,1
0.041556,-0.536703,0
0.609029,-1.466502,1
-1.263456,0.821756,1
-1.055699,1.075392,1
-1.050305,0.613942,0
-0.370918,0.772998,0
-0.605491,-0.413286,0
-0.758967,0.401388,0
1.393963,1.147784,1
-1.086108,0.489868,0
-0.499627,-0.318778,0
0.438363,1.080535,0
-0.108302,0.424883,0
-0.166409,-1.341164,1
-0.182147,1.245509,1
-1.445053,0.248528,1
-0.529486,-1.305184,1
-0.027761,1.432832,1
-1.066333,0.570104,0
0.913061,-1.314668,1
-0.273231,0.647513,0
-0.464452,-0.473146,0
-0.279111,-0.321788,0
-1.280796,0.239785,1
-1.469415,-1.489994,1
-0.203883,1.496034,1
-0.05146,0.393966,0
-0.896165,0.540683,0
0.927997,0.82285,0
0.520793,1.340765,1
-0.618107,1.035969,0
0.319378,-1.220186,1
-1.383459,-0.334401,1
1.161456,0.414988,1
-1.099439,0.289884,0
-0.532466,0.89571,0
0.899582,0.878916,0
-1.221775,0.420182,1
0.427148,1.246453,1
-0.862914,0.979098,0
1.021213,-0.927464,1
-0.369931,-0.005999,0
-1.183211,-0.989773,1
0.281143,-0.97736,1
-0.328469,0.0722,0
-0.601329,-0.477942,0
0.059949,1.491435,1
1.455938,-0.964186,1
-0.852935,-1.330304,1
1.041213,0.037101,1
0.514006,-1.297508,1
-0.67268,0.627879,0
1.07899,0.677025,0
1.311361,0.539557,1
1.248792,0.505025,1
-1.275992,0.299293,1
-1.223377,0.772271,1
0.828051,0.272578,0
-1.429268,1.364739,1
-0.595197,-1.38972,1
-0.600771,0.296469,0
0.370044,-0.103763,0
0.942076,-0.080839,0
0.092546,0.080165,0
-0.639389,-0.033936,0
0.251455,1.220292,1
-0.724589,-1.386914,1
-0.26731,-1.431828,1
-1.383475,-1.153739,1
-0.908373,0.797527,0
-0.161032,0.611215,0
-0.555994,1.343509,1
1.344191,-0.509707,1
0.730668,1.148987,0
0.916299,1.044837,0
-1.096167,1.296361,1
-0.174041,0.094103,0
-0.872677,-0.564424,1
-0.034211,-0.925809,0
-0.174328,0.454578,0
1.464163,-1.304734,1
1.387453,0.719779,1
-0.678614,-0.001589,0
-0.517031,1.123144,0
-0.978599,0.723739,0
-0.290698,1.431854,1
-1.145067,0.256978,1
-0.937486,-0.426659,1
-1.295713,0.828592,1
-0.531789,-1.147657,1
0.350018,-0.792982,1
-1.272587,-0.534396,1
-0.578595,-0.86081,1
-0.574655,-0.640342,1
0.996159,0.619846,0
0.697416,1.408463,1
0.05103,-0.806557,0
-0.291156,-0.421526,0
1.249406,-0.524988,1
-0.768264,0.152441,0
-1.117283,0.865374,1
0.231748,-0.869714,1
-0.168349,-1.367723,1
-0.941342,0.515298,0
-0.188844,-1.276295,1
0.702228,-1.447631,1
1.412329,0.326672,1
1.258086,0.253062,1
-0.666866,0.35399,0
1.274712,1.39854,1
-0.2999,-0.107042,0
0.560073,-0.386591,0
-0.236784,0.27603,0
1.134383,-1.374758,1
-0.115414,1.218579,1
0.206618,0.219381,0
-0.242866,-1.320763,1
-0.053152,0.637263,0
0.82007,1.215908,1
0.93369,-0.135689,1
-1.223195,-0.29561,1
0.824156,0.17096,0
0.807393,1.11818,0
-1.286147,0.848123,1
-0.959658,-1.288098,1
1.465335,1.494064,1
-0.328108,-0.482903,0
0.247774,1.433285,1
0.025144,-0.536263,0
-0.468945,0.98414,0
1.157674,-0.57966,1
0.564987,-1.06077,1
0.693705,-1.052306,1
0.495527,-1.205187,1
0.566853,-0.495739,0
0.231499,1.010202,0
-0.038526,-0.411201,0
-0.161512,-0.616494,0
0.400393,0.578803,0
0.208334,-1.452515,1
0.854703,0.110074,0
0.019286,-1.204905,1
1.407425,-1.390834,1
0.808317,0.927513,0
0.63526,0.533653,0
0.045652,0.222374,0
-0.7847,-0.688569,1
1.111022,-1.129264,1
0.184303,0.289142,0
-1.060751,-1.129731,1
0.24052,-0.457191,0
0.630521,-0.654797,1
-0.780389,-0.383897,1
0.167342,0.058097,0
-0.169782,1.420754,1
0.000956,1.380347,1
0.502644,-0.221201,0
-1.325672,-0.012758,1
1.144237,0.211974,1
-1.05168,1.280709,1
-1.484478,1.443471,1
-1.292001,-0.26574,1
0.223198,-0.645347,0
-1.212604,-0.508754,1
1.146324,-0.73291,1
0.240416,-0.689424,0
1.123275,0.604978,0
-0.024016,-0.45806,0
-0.415208,0.410898,0
0.196504,0.98068,0
-0.597524,-1.243698,1
0.962545,0.872154,0
-1.253989,-0.340971,1
-0.464485,1.153382,0
0.217323,-0.729109,0
-1.332802,0.142872,1
-1.383096,1.019953,1
0.126146,-1.497809,1
-0.400885,0.429476,0
-0.122536,1.407523,1
-1.439131,0.285898,1
-0.72499,0.239625,0
-1.444934,-1.329284,1
0.052658,-0.823795,0
0.83321,-1.38367,1
0.420966,1.180548,0
1.069768,-0.509368,1
-1.317308,-0.207797,1
-0.043642,-0.823998,0
-0.622495,-0.620597,1
1.155421,0.957929,1
-0.250099,-0.104245,0
0.498127,-1.426718,1
0.056257,1.485411,1
1.3349,-1.181165,1
0.394122,-0.598709,0
0.811319,-0.303026,1
1.064369,-0.165312,1
0.004385,1.326467,1
0.829142,0.514655,0
1.179164,-0.442385,1
-0.861929,-0.194428,0
-1.361211,-0.510839,1
-0.038829,-0.489628,0
-0.376701,-0.790457,1
0.492965,-0.955107,1
0.359245,-0.777219,1
-1.063874,0.065336,1
0.4438,0.682408,0
-1.20404,-0.586166,1
0.908042,-0.538337,1
0.90233,-1.449794,1
-1.016031,1.308153,1
-1.041271,-0.227883,1
-1.329637,-0.188481,1
-0.345932,-0.87945,1
-0.286093,0.878798,0
-0.188867,-0.500252,0
-0.644888,1.12352,0
-0.657544,-0.882694,1
0.010031,0.839092,0
1.47215,-0.419044,1
1.364667,0.84559,1
0.042409,-0.042101,0
1.22587,1.000618,1
-1.464973,-0.136732,1
0.825365,-0.070048,0
0.923179,-1.192136,1
-0.881928,1.364258,1
-0.805295,-0.615237,1
-0.749572,-1.126358,1
0.75497,-0.318475,0
1.016117,-0.156591,1
-1.346998,0.199338,1
1.288824,-0.398921,1
-1.459443,-0.374226,1
0.031618,1.049568,0
0.854212,-0.155503,0
-1.050288,-0.038712,1
-1.222314,-1.35693,1
-0.440683,-0.256878,0
-0.913489,-0.67648,1
-0.992368,-1.096508,1
1.212191,0.908998,1
-0.436556,-1.460676,1
0.903418,-0.606517,1
-0.427024,-1.443467,1
1.336252,0.621944,1
0.710672,-0.963273,1
1.018362,0.390311,0
1.302074,1.228617,1
1.068764,0.095661,1
-0.413783,-0.370661,0
-1.005217,-0.447713,1
1.040822,-0.715138,1
0.877344,-1.113466,1
-1.169681,1.114483,1
0.479317,-1.143958,1
0.057407,-0.192209,0
-0.224507,-1.385807,1
-1.289868,-0.264692,1
1.00266,0.203168,0
-1.224673,-0.492194,1
-1.256319,-1.333444,1
-1.497494,-1.216699,1
1.085099,-0.208328,1
0.742228,0.118799,0
-1.334753,-0.872875,1
0.302007,1.388884,1
-1.131859,1.29474,1
1.454564,-0.438346,1
-0.822438,-0.355279,1
-0.408907,-0.380909,0
0.595718,-1.49476,1
-0.861985,-1.090017,1
0.886696,1.422494,1
-1.159754,-0.310902,1
0.232089,-0.613594,0
-0.76845,0.200058,0
1.233928,1.002989,1
-1.15557,1.326254,1
0.194989,-1.205349,1
0.712939,-0.310464,0
-0.878421,-0.368975,1
-0.256446,-0.932772,1
0.264497,-0.905592,1
1.445856,-1.20416,1
1.209911,0.036193,1
1.201613,-1.064411,1
1.008424,0.851071,0
1.161774,0.119195,1
0.220177,1.340031,1
-1.139405,-0.663797,1
-1.318679,-0.61099,1
-0.772806,-0.846862,1
-1.036246,-1.350961,1
-0.917688,1.050398,0
0.173274,-0.334082,0
0.246694,-0.015526,0
-0.100525,-1.376758,1
0.250447,-1.019376,1
0.345715,1.056599,0
-0.425152,0.35873,0
-0.446796,-1.388911,1
0.801093,-1.204181,1
1.200868,-1.098358,1
0.438402,-1.184178,1
-0.861846,0.306665,0
-0.259858,-1.108748,1
0.829102,-0.938432,1
-0.947781,0.076224,0
1.102571,0.556538,0
-0.813679,-0.88179,1
0.668418,-0.688582,1
-1.11152,1.273063,1
0.629798,1.137024,0
-0.908443,1.258585,1
-0.661859,-1.464392,1
0.02382,0.049405,0
-0.546342,-0.196114,0
0.486991,1.278378,1
-0.48104,-0.844234,1
1.26667,0.442425,1
-0.937505,0.154683,0
0.359299,-0.885488,1
-1.375023,0.890117,1
-0.064985,0.061293,0
0.473832,0.845275,0
1.194598,-0.155852,1
-0.009689,0.416692,0
-0.011187,0.121896,0
-1.055032,0.514099,0
1.103333,-1.318138,1
0.770561,0.472048,0
-1.074275,-0.302242,1
-0.362488,0.49348,0
-0.867657,-0.48809,1
0.125358,-0.531716,0
-0.50386,0.038912,0
0.866429,1.36699,1
-1.482072,1.387391,1
0.637573,-1.388836,1
1.364282,-1.010123,1
1.186845,-0.891745,1
1.239755,1.205619,1
0.535589,1.482174,1
1.07026,-0.856918,1
0.398774,-1.257609,1
-0.732898,0.949718,0
0.183689,-0.075177,0
0.179067,-1.269681,1
0.298641,-0.637091,0
-1.334279,-0.780604,1
0.850631,-0.672704,1
0.676464,-0.781258,1
-1.098778,-0.077331,1
-0.648421,-0.464505,0
-1.143769,-1.283198,1
1.095335,0.975768,1
0.6441,-0.02484,0
-0.945018,-0.480348,1
0.76498,0.267575,0
0.55654,-0.704964,1
1.379125,1.393552,1
-1.050931,-1.066179,1
1.415262,1.37769,1
1.420145,-0.863642,1
-1.225068,-1.068348,1
-1.342372,-0.229269,1
-0.788645,0.675716,0
-1.429579,1.307162,1
0.59689,1.252902,1
1.304907,-1.244529,1
-1.1723,-1.459952,1
-1.097968,-1.022321,1
-0.233348,0.171783,0
0.3607,-1.075046,1
-0.040382,0.483313,0
-0.019518,-1.487422,1
0.732249,0.950522,0
-0.182679,0.679372,0
-0.583865,0.68819,0
1.319689,-1.43712,1
1.022483,0.251166,0
0.299091,0.235214,0
-0.868732,-0.243391,1
-0.506191,-0.215854,0
0.683995,0.046429,0
0.403035,-0.680069,0
1.355007,-1.310697,1
-1.055175,-0.591083,1
-0.61928,-0.515038,1
-1.112681,-0.684262,1
-0.408058,-1.356874,1
-1.209785,0.216816,1
-0.106224,0.348761,0
0.161284,-0.173235,0
0.363157,1.105944,0
-1.187961,-1.199661,1
0.393244,0.77419,0
1.147287,1.381501,1
-0.779165,-0.592345,1
1.462166,1.165714,1
0.28224,-0.357125,0
-0.412637,-0.764962,1
0.08495,-0.6965,0
0.169034,-0.556384,0
-0.399149,-1.231283,1
-0.020458,-0.015392,0
0.979622,-0.983935,1
0.367348,-1.160145,1
-1.373839,-1.307809,1
0.492444,-1.285866,1
-1.45953,1.399699,1
0.403465,1.192191,0
-0.090566,-0.389886,0
0.895697,-0.233903,1
-1.426561,0.571645,1
-0.741853,0.291665,0
0.662801,0.621866,0
1.426435,-0.285546,1
-0.014757,0.994379,0
-0.635221,-0.05816,0
0.59321,-0.082841,0
-0.020999,0.850033,0
-0.691167,1.197041,0
-1.367589,0.045874,1
1.449115,-1.064767,1
1.049588,1.147503,1
0.939825,0.961887,0
-0.917825,0.837915,0
-0.272953,-0.89672,1
-0.601305,-1.248281,1
0.507855,0.837035,0
-0.068468,1.116934,1
-0.240449,-0.852958,1
-1.417144,-0.600244,1
-0.470146,0.288328,0
0.857435,-1.061171,1
0.268806,0.435696,0
0.034086,-1.315286,1
0.656686,-0.588412,1
-0.326245,-1.332349,1
1.23308,0.501534,1
-1.021513,0.290925,0
-0.459342,-0.773281,1
-0.693134,-1.259503,1
0.538856,0.328245,0
-0.456452,1.347909,1
0.214184,-0.402351,0
-0.317459,-1.402589,1
-1.061141,0.196304,0
-1.372423,0.323728,1
-1.217832,0.535893,1
-0.547722,0.780718,0
0.970435,0.241445,0
0.356687,0.144764,0
1.360128,1.363251,1
-0.981683,-0.277717,1
1.039196,0.289888,0
-0.916821,-0.904653,1
0.429286,0.707352,0
0.24683,-0.872288,1
-1.464686,0.439633,1
-1.011398,-1.052369,1
0.18382,0.924495,0
1.199638,1.235957,1
-0.622057,0.248244,0
0.969782,-0.640783,1
-0.815494,0.804308,0
-0.9954,-0.104715,1
0.70835,1.496547,1
0.04893,0.547155,0
-1.33364,0.279324,1
1.30356,-1.184142,1
1.044268,1.409921,1
0.76649,0.794989,0
-0.44684,-0.55581,0
-0.276516,-1.458189,1
-0.008294,0.0027,0
-0.994434,-0.947453,1
-0.9154,-0.818594,1
-0.530609,-0.58396,1
-0.867679,-1.037832,1
0.619479,0.115577,0
-0.310473,-0.851358,1
-0.789877,-0.952595,1
-0.301754,0.569571,0
-0.406602,0.938267,0
0.742234,0.293135,0
-0.97121,1.422288,1
1.031688,0.781379,0
-0.134445,-0.014528,0
0.269334,1.199557,1
-0.042791,-0.621261,0
0.317269,-1.349804,1
1.107866,-0.89458,1
-1.270232,-1.105615,1
-0.483885,1.331408,1
-1.176456,-1.37063,1
0.645373,1.232832,1
-0.72326,1.168879,0
-0.230692,1.33054,1
1.374904,0.131833,1
-0.483081,-0.066885,0
-0.8266,0.191463,0
-0.924606,-1.040059,1
0.095607,1.460162,1
1.000703,-0.36019,1
-0.746856,-0.026038,0
0.373672,-1.327169,1
-1.328524,0.96289,1
-0.481621,-1.404565,1
-0.908328,0.779292,0
0.651032,-1.222011,1
0.454562,0.012724,0
-0.09645,0.111004,0
-0.202921,0.468836,0
-0.805201,0.445565,0
0.11739,0.424051,0
0.819978,-1.010795,1
0.021474,0.941469,0
1.484554,0.837524,1
-0.723295,0.678143,0
-0.54657,-0.220688,0
-0.54089,-0.034703,0
-0.916459,-0.786847,1
-0.960618,0.119112,0
-1.224774,-0.150128,1
-0.148411,0.641243,0
-0.080172,0.852153,0
1.207448,1.318533,1
-1.24933,1.149064,1
0.637312,0.788475,0
1.49425,0.619868,1
-0.525152,0.602055,0
-1.396064,0.695741,1
0.191134,-0.67889,0
-0.728976,-0.8504,1
1.295636,0.484312,1
-0.017036,-1.302547,1
0.086454,-1.210016,1
0.167649,-0.935303,1
-1.288282,0.652545,1
-0.319267,0.201906,0
0.845497,0.983117,0
0.306253,1.158796,0
0.87847,0.152013,0
-1.062624,-1.339303,1
0.740492,0.519693,0
0.219408,-0.154741,0
1.2174,0.474342,1
0.418615,-0.315179,0
0.116355,0.984788,0
-0.461601,-1.227418,1
0.417504,0.14198,0
0.468378,-1.059543,1
-0.721988,-0.999776,1
1.261343,1.317391,1
-0.043684,-0.290502,0
0.313224,-0.376451,0
1.346685,-0.7598,1
-0.427071,-1.084813,1
-1.468864,-0.577571,1
-0.673211,0.702994,0
-0.673546,0.401239,0
-1.374801,0.97014,1
0.188228,-0.056414,0
0.687886,0.701777,0
-0.593396,0.444745,0
-0.196668,-0.669134,0
-1.39205,0.299842,1
0.794041,-1.032184,1
0.265199,-0.623,0
-1.355975,-0.756934,1
0.520919,1.341451,1
-1.032805,1.46079,1
-0.249128,1.095895,0
1.109508,-0.953269,1
-0.785795,-0.27973,0
1.410902,-0.826975,1
-0.830582,-0.902744,1
-1.349742,-0.969825,1
-0.222889,-0.874259,1
-0.044663,0.477076,0
-0.0581,1.229471,1
-0.614966,0.50759,0
-0.853883,-0.237492,0
0.752771,0.006878,0
0.442956,0.633401,0
0.407276,-0.011046,0
-0.273334,-0.885239,1
-1.03734,-1.079289,1
-0.956762,-1.290345,1
0.11292,-0.940005,1
-1.499372,0.976384,1
0.518817,0.953927,0
0.702321,0.516047,0
0.835616,0.28543,0
-1.420246,-1.39878,1
0.464547,-0.729439,1
-0.751557,-0.267999,0
0.666649,0.200131,0
-1.078722,1.436108,1
-1.385579,0.839159,1
0.969671,1.272927,1
-0.144122,-0.636749,0
-1.151134,-0.23894,1
-1.290571,-0.588297,1
0.502344,-1.201416,1
-0.421275,0.351956,0
0.520173,-0.234033,0
-0.818509,-0.550797,1
0.556469,-0.214064,0
0.603312,0.688203,0
-0.611443,-0.654214,1
-0.640818,-0.740158,1
-0.10555,-0.809445,0
-1.369414,-0.577881,1
1.258257,1.440803,1
-1.430294,-0.562824,1
-1.365695,-0.619961,1
0.538766,1.100781,0
-1.464624,0.019545,1
-1.110835,-0.127281,1
1.367268,1.049629,1
-0.313885,0.608678,0
-0.365588,-0.967594,1
1.13571,0.359225,1
1.118697,0.825572,1
-0.984238,0.404911,0
-0.243323,0.102921,0
-0.820792,-0.623594,1
1.47507,1.473133,1
-1.184196,0.680667,1
-0.984579,-1.390177,1
-0.631292,0.211363,0
0.971823,1.226804,1
0.619287,-0.513233,1
0.467643,1.037158,0
-0.955861,0.218399,0
-1.480585,1.096019,1
0.894399,-0.210912,1
-1.230042,0.191851,1
-1.16287,0.549859,1
0.900592,-0.227186,1
1.065077,-0.555556,1
-0.377167,-0.427031,0
-1.2192,-0.30363,1
-1.276587,0.438859,1
-1.180717,-0.243712,1
-0.07469,-1.302375,1
0.271576,0.808797,0
-1.3132,0.068472,1
-0.929873,0.559105,0
-1.273715,-0.046949,1
-0.27878,-0.313151,0
-1.358112,1.414823,1
-1.276865,0.24828,1
-1.315767,-1.052131,1
0.469119,-1.26436,1
-0.885128,0.357937,0
-1.347994,0.391168,1
-0.082136,0.277203,0
-0.871244,0.856553,0
0.888418,-1.259986,1
1.109939,-0.971445,1
0.139218,-0.652554,0
-0.938841,1.074118,1
-1.497724,-0.750082,1
0.66825,0.838464,0
-1.168862,1.338281,1
-1.497497,-0.584709,1
0.035552,-0.582134,0
0.040775,0.422701,0
-0.824304,0.290822,0
1.08613,-0.753813,1
0.163245,-0.759475,0
-1.414088,-0.657798,1
-0.823452,0.287017,0
1.149658,0.070077,1
1.268346,-0.163765,1
1.322378,-1.084463,1
-0.23712,-0.016156,0
0.510609,-0.528906,0
-1.411387,0.389866,1
0.611808,0.545018,0
0.105201,-0.938158,1
0.989601,0.966797,0
-0.353498,0.04725,0
0.232136,0.408311,0
0.362205,1.159855,0
0.430844,1.273613,1
0.88365,0.764112,0
-0.828231,1.332338,1
0.536893,1.466772,1
-0.513293,-1.13574,1
-1.079663,-0.108682,1
-0.127044,0.401624,0
0.544466,-0.381149,0
0.57011,-0.216247,0
0.882133,-0.974842,1
0.966016,-1.129302,1
-0.648897,1.044679,0
-0.823327,-0.143797,0
-0.798185,-1.312166,1
-0.633235,1.456445,1
-1.046988,-0.952325,1
-0.018244,0.87679,0
1.181341,0.412555,1
1.144339,-1.014664,1
-1.094523,1.160576,1
-0.146209,-1.079934,1
1.446884,0.887412,1
-1.177401,-1.394266,1
0.136744,0.929392,0
0.962028,-1.471338,1
-0.350311,-1.379336,1
1.234206,1.349986,1
1.049134,-1.125968,1
-1.273763,-0.6353,1
-1.294763,-0.876929,1
-0.357897,-1.280589,1
-0.758647,-0.64663,1
1.462466,1.119797,1
-0.736418,-0.370481,0
1.407402,1.141541,1
0.005267,-0.954911,0
-1.245265,0.366965,1
-0.844384,0.416137,0
-0.006478,0.51818,0
0.849628,-1.236461,1
0.523155,1.355879,1
0.513044,-0.828342,1
1.488038,0.694558,1
-1.298074,-1.22334,1
0.129926,-0.836897,0
-1.208271,0.736441,1
0.790585,-1.241955,1
1.106388,0.786355,1
0.095114,0.444262,0
0.198905,0.641712,0
0.965073,1.072739,1
-0.857233,1.044649,0
1.099115,1.224128,1
1.145502,1.091841,1
1.428597,0.569967,1
0.902515,1.489589,1
-0.850741,0.620995,0
-0.50097,1.120199,0
1.230523,-1.302085,1
-0.00579,-1.081401,1
-0.385692,1.008774,0
1.34105,1.252369,1
-0.126966,-1.35818,1
-0.252229,-1.397443,1
0.445922,-0.884362,1
0.186728,1.080347,0
0.931824,0.842896,0
1.447784,-1.123489,1
-1.08144,-1.246588,1
-0.285526,0.394012,0
-1.30983,-0.200781,1
0.117644,1.048625,0
0.150877,-0.309138,0
0.843486,-1.28432,1
-0.295448,1.398856,1
-0.724912,-0.259449,0
0.700695,-0.102718,0
1.023135,-0.256626,1
0.760654,1.020893,0
-0.521141,0.381873,0
-0.166405,0.583311,0
0.895452,1.017852,0
-0.455333,0.70894,0
-1.024244,0.001005,1
1.319161,0.657735,1
-0.091084,-0.739412,0
-1.144117,-0.975814,1
-0.443898,0.8496,0
-1.243378,0.722657,1
0.831466,-0.596084,1
1.369096,0.82259,1
0.681205,-1.390883,1
-0.326094,0.10661,0
-0.894639,0.106192,0
0.940793,-0.237571,1
-1.088741,-0.285148,1
-1.206924,0.946776,1
0.807892,0.74627,0
-1.164255,0.913589,1
1.011631,-1.042745,1
1.461024,-0.73499,1
-0.675144,1.25171,1
0.551956,0.103287,0
-0.286988,1.379033,1
1.067025,-0.021025,1
-1.32621,-0.343647,1
-1.079116,1.106544,1
0.223396,0.424466,0
-0.468288,-0.82105,1
-0.509618,-0.823979,1
1.113779,-0.727309,1
1.03801,-0.540852,1
-0.722755,1.014879,0
0.453969,0.717089,0
1.089529,1.068776,1
0.737922,0.742885,0
-0.988063,-0.746685,1
-0.777688,-0.869902,1
-0.461247,1.432821,1
-0.628534,1.413824,1
0.744402,0.143378,0
-0.794022,1.160025,0
-0.147435,0.908502,0
1.168835,-1.117068,1
0.965726,0.743386,0
1.297422,0.889514,1
0.311391,-0.734126,0
-0.303961,0.777741,0
-0.734661,0.410116,0
0.103653,0.986841,0
1.346241,-0.410426,1
-0.580632,0.431774,0
0.10047,0.852253,0
0.752016,-1.345785,1
-0.397783,1.19499,0
0.332653,-1.062649,1
-0.659075,0.616973,0
0.513545,-1.052087,1
-1.057957,-0.514218,1
1.355493,0.775158,1
0.47344,1.09485,0
-0.944879,0.826437,0
0.333703,-0.01769,0
-0.58738,1.204421,0
-0.10039,-0.464862,0
-0.156444,-1.240445,1
-0.567377,0.641077,0
0.431134,0.811896,0
-0.863862,0.192746,0
1.065111,-0.716993,1
-0.799219,-0.795935,1
-1.381162,0.101697,1
0.994501,-0.263684,1
0.334607,0.606045,0
-0.457574,-0.823372,1
-0.502305,-1.304603,1
-0.510917,-1.082932,1
0.884884,0.712993,0
-0.413063,0.722246,0
-0.987417,0.069987,0
-0.010735,-0.852709,0
-0.73679,-0.346142,0
-1.404516,0.61957,1
-1.361967,-1.437713,1
-1.206303,0.110891,1
-0.73477,0.748797,0
1.091278,1.229242,1
-1.325041,0.379987,1
1.318437,-0.964557,1
1.011208,1.31824,1
-0.75738,0.190249,0
0.368148,0.11618,0
1.467292,-1.190404,1
