x1,x2
-0.028034,1.065249
0.190081,-0.648231
-0.173013,1.225858
-1.215594,-0.825531
1.366541,0.758013
-0.370017,0.925481
-1.231874,-0.019717
0.41014,-0.317698
-0.15196,-0.282097
0.750339,-1.181786
0.700975,0.858409
-1.234636,-0.862732
-1.361967,-1.437713
0.936977,-0.603152
0.812117,-0.6469
-0.765869,-1.104435
1.013339,0.477989
-0.254817,-1.013195
-0.226646,-0.651529
0.980188,-0.315799
0.274295,-0.828777
0.989261,-0.097157
-0.580586,0.843339
-1.290893,-0.765447
-0.580807,1.231492
-0.697921,-0.08458
0.265327,-1.135766
0.232136,0.408311
1.284907,-1.024947
-0.308943,-0.417712
-1.099009,1.497524
-0.966687,1.305911
1.029785,-0.88915
-0.595545,-0.374087
0.515582,-0.371404
0.530695,0.390884
0.301411,1.453528
1.467644,0.776014
0.68833,-0.305535
-0.070444,-0.667208
0.556852,-1.076974
0.383148,-0.011883
-0.625224,0.235011
-0.351335,-0.483296
-0.722172,0.180121
-1.422796,-1.260125
-0.384954,1.344811
-1.308766,-1.054275
0.682302,-1.391678
-0.715603,-0.277601
-1.088755,-1.33555
1.0391,-1.493097
0.231839,-0.099254
-0.336291,-1.155799
0.236081,-0.298246
-0.822461,0.55478
-0.078726,-0.602486
0.265416,-0.036603
-0.218513,-0.816032
-0.720168,-1.327964
0.624573,-0.111159
0.481926,0.819276
0.630836,-0.379943
0.347316,0.506189
-1.488085,1.200775
-0.284058,-0.876917
0.468703,0.139698
0.322246,1.290545
1.07899,0.677025
-0.144122,-0.636749
0.581535,1.074772
-1.109166,1.460957
-0.234109,-1.080537
-0.007343,0.951985
1.215857,-0.146401
-0.985662,-0.642917
0.347105,-1.23243
0.800161,1.376062
-0.648897,1.044679
0.07676,-0.970328
-1.321497,-0.986159
-0.11632,-0.743999
-0.054435,-0.426947
0.377792,-0.464631
1.342558,-1.495578
0.918451,0.183891
0.534862,0.050878
0.450891,0.510542
-0.357548,0.435262
-0.184808,1.15362
0.939943,0.710959
-1.372093,-1.48216
-1.152758,-0.104673
0.091873,0.963634
0.593459,-1.492024
0.993919,1.251759
-0.547764,-1.011123
-0.872677,-0.564424
-0.184049,-0.47169
0.096824,-0.277428
-0.758967,0.401388
-0.149162,1.401214
-0.422524,-0.64222
0.834756,-1.355075
-0.59746,0.501094
0.880606,-0.003119
-0.412132,-0.74869
-1.31302,0.851436
-0.802752,-0.457035
0.410465,-0.814719
1.417745,0.190538
-0.844384,0.416137
-1.035134,-1.343518
-1.012217,-1.290079
-0.363277,1.048211
-0.630436,-1.488425
-0.87342,-0.634355
-0.459416,0.235853
-1.032731,0.296416
-0.085521,-0.698713
-1.405085,0.217614
-0.753998,0.2575
-1.187266,-0.976393
0.999073,1.006018
0.294729,-0.613885
-0.352006,-0.253052
0.176128,-0.312232
-1.019999,-0.479667
-0.76204,0.536085
0.043051,-1.093564
-1.377383,-0.548812
1.392447,1.150059
0.646721,0.045747
-1.390335,-1.177003
1.139332,-0.214345
-0.256446,-0.932772
0.178583,0.052006
1.206222,1.422028
-0.917825,0.837915
1.200928,-1.060463
0.936981,-0.361011
-0.948964,0.087679
1.092244,-0.877172
0.090334,0.792832
0.339212,-0.679002
-1.201591,0.732267
-0.514056,0.24878
-0.097193,0.644899
-0.309301,-0.074424
0.504262,0.027982
-1.10583,-1.278613
-0.727668,0.273613
-0.958437,-1.031531
-1.33355,0.05447
0.443821,0.813721
-0.397783,1.19499
0.340075,1.315683
1.075656,1.429566
-1.122061,-0.66837
0.996485,-0.00238
0.199614,-0.834281
0.090146,-0.65687
-1.084303,0.431902
-0.272371,0.559461
1.110618,-0.962745
0.866429,1.36699
-1.164325,-0.851907
0.980161,0.907108
0.855846,0.642524
1.385463,0.24453
-1.176414,-1.054432
-0.358911,0.549332
0.579185,0.285695
0.776384,0.83895
-0.483629,0.127662
-0.682639,-0.01603
-0.328108,-0.482903
-0.547722,0.780718
-0.880577,-1.458964
-0.268818,0.210086
1.02095,-0.271389
0.9466,1.453696
-1.289272,-0.502494
0.278946,-0.4929
1.234177,-1.020514
-1.118292,-0.009034
0.246694,-0.015526
-0.350688,0.450324
-1.188088,-1.169109
1.434321,0.395741
0.40868,0.795632
1.079297,-0.536287
1.204113,-0.716504
0.093817,1.488476
-0.832886,1.485846
0.745646,0.616104
1.484554,0.837524
0.423816,0.077322
1.38872,-0.200598
0.457395,0.839239
-0.590562,0.045794
-1.389134,-1.421746
-1.006834,1.403061
-1.4397,0.512783
0.713192,0.844935
-0.673546,0.401239
-1.166257,-0.5716
0.000838,0.219717
-0.396225,0.657456
1.048567,1.399561
-0.123309,-0.995538
0.772181,0.252194
-1.419029,-0.587244
-0.62865,0.20434
0.170795,-0.025654
1.273259,0.052197
0.714919,-1.323679
0.381994,-0.392476
-0.219141,-0.38116
-0.494369,0.299831
-0.72499,0.239625
-0.445934,-0.080843
-1.212169,-1.415086
-0.377167,-0.427031
-0.258366,1.044988
0.004127,0.290579
-0.983287,0.291255
-0.168166,-0.450072
-1.0518,1.248243
-0.884501,1.1553
-0.911638,-1.263221
-0.357022,-1.39185
0.982898,0.38442
1.094463,1.060687
-1.273365,0.244783
-0.697061,-1.292105
1.249456,-0.883904
0.373862,-0.230906
0.333703,-0.01769
-1.12588,0.529306
-1.251325,-1.293512
-0.198808,-0.337958
0.772033,1.007562
-0.045223,-0.214221
-1.475202,0.422539
1.062135,-0.547765
-0.925113,-0.748412
-0.657196,0.09962
1.268365,0.960981
-0.764124,1.295378
0.631877,0.962102
-0.388813,-0.212497
-0.153574,0.390458
1.440438,0.200262
1.224337,-1.449733
0.472317,0.862112
-0.14439,1.368254
-0.900348,0.210998
0.013283,0.854626
-0.861846,-1.063985
0.271665,0.905425
-0.535565,-0.730728
0.813046,-0.000429
0.534967,0.317069
-0.300321,-1.415995
1.484283,-0.12906
-0.558334,1.078125
1.494689,-0.406333
1.146324,-0.73291
-1.221246,1.39282
-1.411891,-1.323595
-1.349742,-0.969825
1.005547,-0.426233
-0.056662,-0.35339
-1.450329,1.280008
0.03624,0.392355
-0.310473,-0.851358
-0.30717,1.25071
-0.124988,-1.244693
-1.372423,0.323728
1.199638,1.235957
0.946112,-0.962049
-1.341465,-0.289359
0.644817,0.646854
0.859969,1.206389
0.50575,1.145177
-0.843953,1.155263
1.209326,0.459869
-1.405324,-1.082137
-0.788788,-1.285292
-0.699877,-1.478897
0.637871,0.455424
-1.372402,1.10575
-1.145575,0.583157
-0.820638,-0.421942
0.585089,1.130427
1.110442,-1.431125
-1.477627,0.637342
-0.919806,0.834648
-0.375592,1.188103
1.390284,1.480491
-0.973151,-0.61232
-0.72326,1.168879
0.706031,-1.301645
1.06382,-0.671286
1.155421,0.957929
0.945352,-0.038198
-0.831722,-0.708502
-1.10211,-1.361001
-1.235135,0.152229
0.673335,-0.742346
0.536893,1.466772
-0.54854,0.242491
-0.261549,-0.203394
-0.597929,0.835492
0.339549,0.636203
-0.643305,-1.490465
0.969163,1.422142
0.755128,-0.177744
0.580343,0.705944
-1.307869,-1.193411
1.463621,-0.334679
-0.75636,-0.805926
-0.896165,0.540683
0.136146,-0.303839
-0.291156,-0.421526
1.217821,-0.367565
-1.251151,1.110244
-0.970683,0.438437
1.340346,-0.433078
0.1599,0.675854
0.368491,0.281547
-0.511145,-0.081829
-0.602731,-0.23362
-0.033644,-1.217775
-0.54781,0.724513
-0.762469,1.034634
0.454083,-1.08381
-0.479497,1.137882
-1.355661,0.60373
-0.296103,0.005064
-1.281179,0.310843
0.712346,0.22481
-1.027925,-1.130786
-1.238996,-1.418788
0.616438,0.482702
-0.701099,0.394156
1.355007,-1.310697
0.173731,-1.108287
1.448117,-1.019589
-0.642536,-1.403025
-1.026662,0.004391
-0.033266,0.514051
-0.908383,1.247835
0.887788,0.153539
-1.029703,0.664382
1.034588,-0.77059
0.740985,0.296862
0.123256,1.01461
-1.450071,0.691026
0.808171,-1.094525
-0.282164,-0.95378
-0.818885,-0.073869
-0.807702,-0.626298
0.211179,-0.916728
-0.669886,-1.468769
0.825307,-1.138557
-0.232107,-1.400311
1.379125,1.393552
-0.891137,-0.471657
-0.272735,-0.827966
-0.260733,1.318395
-0.621307,-0.484914
-0.1619,0.05696
-0.213454,1.464766
-0.324482,0.167707
-0.898152,0.693885
0.94073,0.261248
0.615508,-0.71026
0.385922,1.400415
-0.335169,1.1982
-0.058843,1.058235
-0.369749,-1.225307
0.226567,0.941293
-1.236418,0.554468
0.145803,-0.089499
1.058047,-0.782826
-1.236204,0.884379
0.393141,0.047384
0.325613,-0.618553
-0.46942,1.466995
-1.145978,-0.892528
-0.446204,1.482781
-0.841386,-0.844001
-1.280913,0.381073
-0.943763,-0.966979
-0.670251,1.227066
-0.388074,-0.760105
1.263117,-0.463402
-0.491183,-0.729706
-1.270296,0.653666
0.779497,-1.46543
1.462106,1.117838
0.182166,1.253439
0.605471,1.260124
0.595429,1.340006
0.910011,-1.115185
-0.231246,-1.482355
0.612381,-0.099189
-1.145549,-0.186952
-0.911564,-1.447454
-1.128693,0.454289
0.493432,0.628751
0.036619,0.727753
1.477373,0.157646
1.171285,0.812138
-0.095338,1.462395
0.885146,-1.047654
-1.461113,0.496538
-1.121699,-1.188969
-0.818925,0.896253
-0.548899,0.702755
-0.090895,-0.852394
1.031907,0.389257
-0.365411,0.809836
0.467677,-1.105645
0.618647,1.352834
-0.213384,0.442305
-0.979069,0.331617
0.897074,1.081085
0.873346,1.059202
0.173125,1.389711
0.847135,0.130153
-0.922862,-1.481093
0.67888,-0.623808
-0.322901,1.161134
-1.352009,1.036128
-1.069586,0.367977
-0.085282,0.783963
0.073603,1.416181
-0.50265,0.022996
-0.446945,0.891264
-0.138095,-1.014616
0.372109,1.377655
0.343109,-0.081754
-0.669953,1.353102
0.98088,0.113418
-1.062624,-1.339303
-0.799664,-0.832756
-0.090625,-1.057077
0.672715,1.394556
-1.272587,-0.534396
0.785533,0.085636
-0.273231,0.647513
0.80867,-0.838774
0.34468,0.311465
0.564907,-0.184604
0.60345,-0.432986
-0.136381,0.432185
1.113286,-0.14311
-1.075856,0.622443
-0.072074,-0.055302
1.455643,0.052604
0.582104,1.137595
-1.373463,0.49669
-0.459342,-0.773281
-0.362603,0.600088
0.799164,-1.353469
-1.059672,0.518279
0.374209,-0.718504
0.368525,-1.09621
0.806517,-1.388197
-0.701745,-0.536307
0.879631,-0.026086
0.032431,-0.854388
-0.803198,0.719973
1.177947,-0.038902
0.459565,-0.583199
1.478682,1.017533
-0.223725,0.368066
0.547583,-1.094928
-0.040697,0.301104
-1.274406,-0.249266
0.466383,0.776418
0.009838,1.063522
0.631002,-0.213273
0.34704,-1.183987
0.007896,1.375742
-1.331626,-0.119152
-0.793619,-0.7009
-1.300781,-1.358128
-1.105917,0.020402
0.382808,-0.5792
-0.591651,1.162807
0.022571,-0.977725
-0.973279,-0.556197
-0.668369,-0.866207
-0.493998,0.721329
-1.140104,0.691626
-1.429268,1.364739
1.448969,1.453074
0.381907,1.277622
0.442386,1.050603
-0.179838,0.069628
0.595925,-0.279258
0.770647,0.411036
-0.864569,0.757071
0.385241,0.135246
1.284132,-1.016747
0.403465,1.192191
1.274712,1.39854
-0.114464,-0.914862
-0.412639,1.408194
-0.864969,-0.66418
-0.984418,1.280663
-0.588917,0.515181
0.742415,1.39818
-1.439131,0.285898
-0.100525,-1.376758
-0.928512,-1.405547
0.339963,1.263337
-1.155869,-0.305796
0.224129,1.239524
0.003979,0.913393
0.131377,-1.273999
-0.994434,-0.947453
-1.109781,-0.108338
-0.627039,-0.763676
-0.379544,-0.267813
1.311598,0.735445
0.359797,0.507464
0.30144,0.749011
-0.794464,-1.259628
-0.152903,0.654318
0.073108,-0.110463
0.071122,-0.610232
1.090538,-1.123323
0.042409,-0.042101
-0.783654,1.148376
-0.727401,0.706489
1.494027,0.64151
0.926112,0.437783
0.081139,0.30951
-1.233137,1.243646
0.927203,-0.219682
0.83101,0.140324
-0.679739,-1.177141
0.290123,-1.041928
0.892836,-0.039933
1.019889,0.522186
0.164418,0.085097
0.867954,1.288264
1.248197,0.408434
-0.067606,1.457147
-0.336043,0.013102
-1.439663,0.090026
-1.352155,-1.388851
0.805173,-0.935775
0.757559,-1.108878
1.434508,-0.722346
-1.448859,1.266815
-0.422717,-0.74829
1.379716,-0.059948
1.341427,-1.392551
-0.602649,0.050722
-0.664494,-1.067841
0.164584,-0.470278
-0.108302,0.424883
-0.147076,1.273387
-0.066649,-0.847589
-1.134888,1.415761
-1.135363,0.420097
0.373731,0.769192
-0.556962,-0.393327
-0.257329,-1.278093
0.275363,-0.341928
-0.154499,1.051224
-0.520647,-0.934404
1.002899,0.867795
0.895024,-0.529131
-0.610093,1.020247
-1.45389,-0.163156
1.234206,1.349986
-1.415887,-1.202282
-0.155564,0.629833
0.964792,-0.654986
-1.467488,-0.478348
0.434653,-1.308158
-0.894986,-0.447464
0.910698,0.703898
-1.468686,-0.233147
-0.014002,0.657613
-1.206924,0.946776
0.367348,-1.160145
-0.969679,-0.531898
0.721304,-0.629848
0.513553,0.493553
-0.507109,-0.180529
0.618552,-0.445379
0.837838,-0.902408
-0.636066,1.117469
-0.082136,0.277203
-0.138246,0.560147
0.050695,-0.982508
1.200868,-1.098358
-0.414126,-0.950198
-0.021731,-0.31423
-1.105611,1.331251
1.146768,-1.249738
0.373115,0.331531
0.344112,-0.075013
0.98109,1.212199
1.415425,0.302504
-1.331902,0.433299
-0.585107,-0.157893
0.512864,0.392615
0.011492,-0.481905
-0.095084,0.839982
-1.317308,-0.207797
0.109931,1.111288
0.57978,0.460049
-1.217343,0.006951
0.860736,-1.28098
-0.222889,-0.874259
-0.457195,0.46795
0.929231,-1.383042
1.092916,1.088858
0.868018,0.472819
0.666539,0.781011
-0.937486,-0.426659
-1.339578,0.658741
0.93639,-0.42117
-1.153706,0.518559
-1.286603,-0.779198
1.490123,-1.439124
0.701499,-0.53583
0.008879,0.414729
0.497088,0.790122
-1.028557,0.59762
0.770561,0.472048
0.878983,0.986485
0.646037,0.507707
-1.268935,1.105244
-0.50554,0.826402
0.38064,0.605694
1.017825,1.478426
0.746466,0.921904
0.739883,-0.689187
0.019286,-1.204905
0.599971,1.048328
-1.064645,-0.030929
0.039679,-1.31876
1.420771,0.60239
0.259899,-0.426157
1.252045,0.009368
0.918491,-0.086388
1.299216,0.257084
1.253351,-0.307026
0.57011,-0.216247
-1.2138,0.329041
0.131098,-0.053223
0.61445,0.035491
0.15788,0.891938
1.428597,0.569967
-1.013721,-1.209274
0.898682,0.04963
-1.497497,-0.584709
1.2551,-0.330861
-0.888395,-1.332736
0.436019,1.306229
-0.99818,-1.156049
-0.886781,0.894358
1.301313,-0.883421
1.060177,1.337872
-0.087135,1.064263
-0.553543,1.420234
1.011238,-0.16664
1.015819,0.873488
-0.471688,1.134476
-1.138188,-0.077361
-1.30983,-0.200781
-1.09103,-0.700604
1.420327,0.442073
-1.317818,0.190715
0.843514,0.730404
0.709315,-1.162803
0.563961,0.464354
0.143166,-0.961046
0.220177,1.340031
1.335525,-1.196125
-0.695073,-1.163772
-0.48867,1.467125
0.282995,0.687634
-0.683242,0.555705
0.586435,0.909282
0.380617,-0.865701
0.289342,0.687131
-0.486923,1.220548
-1.180097,-0.640408
-1.470656,0.155056
-1.484541,-1.078818
0.913355,-0.850506
-1.28604,0.649831
-0.040399,0.1202
-0.346919,-0.598391
-1.095891,-1.360423
-1.135491,-0.402212
-0.38414,-0.169434
-0.789245,0.433326
0.402408,-1.081128
0.670154,0.504676
0.122514,1.151371
-1.130049,1.4476
0.920469,1.156062
0.073553,-0.662857
-0.597292,-0.26699
-0.495778,0.181903
-0.092532,0.057854
0.274017,-1.417449
-1.154339,1.281763
1.191059,-0.762164
0.02382,0.049405
0.899068,1.237079
0.716552,0.305379
1.186845,-0.891745
-0.006478,0.51818
0.6925,-0.691805
0.343472,1.099944
-0.767962,0.280354
-0.159182,-1.110754
-0.592102,0.991271
0.9033,-1.430557
1.153343,-1.225232
0.473301,1.445284
0.862768,-0.856487
0.834185,0.598073
-1.409628,0.575937
0.064426,-1.296632
0.84225,0.460181
-1.340631,-0.867157
0.284181,0.810198
0.862749,0.506563
0.149417,-0.550077
-0.0319,0.540897
-0.868439,0.757962
1.17423,0.277908
0.318709,0.764162
-1.172041,-0.437517
-1.205664,-0.209314
0.379371,-1.214535
-0.233056,-1.34549
-0.892496,1.27697
0.693705,-1.052306
-0.796259,0.693807
0.342698,0.635186
1.125742,-0.299437
0.469119,-1.26436
0.864318,-0.191773
-0.88046,-0.336141
0.775134,1.144118
-0.485876,1.205138
0.797119,-1.240049
-0.775112,1.46629
0.038026,0.00021
1.398278,0.382889
0.093077,1.220014
0.898618,-1.477975
0.705548,0.652726
-1.076094,-0.603675
0.130951,-0.364628
-0.611443,-0.654214
-1.354554,-1.279875
-0.803962,0.43373
0.595718,-1.49476
-1.457909,0.566493
0.391492,1.431561
0.246369,1.322294
1.184495,-0.920048
-1.438139,0.652898
-0.946299,-0.56368
-1.19981,0.492483
-0.260959,-0.556509
-0.202921,0.468836
-1.133419,1.496618
1.384246,0.009855
-1.154938,-0.160895
-0.758428,1.386629
1.427647,0.84443
0.413188,-1.166589
-1.013349,1.483585
0.466335,-0.871273
0.888888,-0.845253
-1.226787,0.446563
0.650908,-0.852589
-0.671613,-0.356343
0.921623,-1.253585
0.317621,1.13492
0.976038,-1.349272
-0.180455,0.351534
-0.193631,-1.031874
-0.621838,0.270939
-1.476813,0.281231
0.582893,-1.01444
0.000826,-0.526679
-0.63855,0.887803
-0.975106,-1.354928
0.442956,0.633401
-0.490177,0.692929
-0.024146,-1.425077
1.174133,0.969644
-0.05146,0.393966
-1.484277,-0.116764
-0.565236,-0.274827
-1.296574,1.47691
0.018532,-0.518147
-1.368932,-0.96889
-0.883897,1.161111
-0.903972,0.362349
0.510186,-0.594836
-0.312137,0.002247
0.85876,0.277056
0.658738,0.648029
1.23308,0.501534
1.129801,-1.290099
-0.829326,-0.907707
0.893663,-0.113236
0.816309,-0.859084
-0.883233,-0.712118
-0.492223,-0.234767
0.737804,0.566236
0.141968,0.186915
0.169034,-0.556384
1.143259,0.848102
-0.408622,0.981359
0.900528,0.290233
1.35623,-1.063405
-1.319567,1.001399
-0.823249,-1.063098
-1.033546,0.268359
0.616393,-1.418449
0.265199,-0.623
-0.436556,-1.460676
-0.382991,-1.183217
-0.557036,-0.573915
0.335551,0.701793
-1.313717,-0.851637
-0.572932,-0.685103
0.264497,-0.905592
0.738701,-1.436583
1.11746,1.057658
-1.469415,-1.489994
-0.558664,-0.845676
0.65074,-1.482463
-1.308157,-1.006436
-0.878421,-0.368975
-0.551291,0.968761
0.67447,-1.07547
-0.717838,-0.278475
0.450573,0.946917
-0.068254,-1.072713
0.724662,-0.710932
0.333276,0.348105
1.138027,-0.14889
-0.112618,-0.577866
-1.123149,-0.600862
-1.281421,-0.900483
0.225243,0.199697
0.208334,-1.452515
0.199942,1.355567
1.261343,1.317391
1.398524,-0.95936
-1.400528,-0.151866
-0.312265,-0.390413
1.345093,-1.309423
0.480364,-1.284538
-0.75319,0.175671
-0.387278,1.076238
0.482806,0.34508
0.413507,-1.05168
-0.925288,-0.143053
1.174588,0.280177
0.240706,0.032451
-0.419804,-0.933285
-0.241532,0.453054
-0.604166,-1.035955
-0.343341,0.524662
1.364206,0.656483
0.693108,-1.032426
0.582876,1.181172
0.067913,-1.302963
0.829102,-0.938432
-0.059687,-0.946908
-1.43806,0.966325
0.059561,-0.50567
-0.32446,-0.217081
-0.212899,0.008363
-0.333861,0.173804
1.267898,0.915989
0.300525,-0.985511
1.354183,0.625749
1.478173,1.230285
0.376408,-0.514436
-0.620695,-1.232627
1.317732,0.786036
0.95531,0.642902
-0.181351,-1.394077
0.845089,-0.500702
-0.941548,0.515295
-0.883024,0.3634
1.1304,0.540363
0.122975,0.763177
-0.951227,0.125279
0.100853,0.603693
-0.587695,1.196028
-0.143302,1.156427
1.067201,0.165721
1.192653,-1.101434
0.674387,-0.716791
-1.286116,-1.268648
-1.381162,0.101697
-0.137169,0.022462
0.495689,-1.397878
-1.444758,-0.389093
1.344191,-0.509707
0.799396,-0.617978
0.289844,0.318891
1.198835,0.282824
0.374372,-0.325519
0.152843,-0.665792
-0.959668,1.471248
-0.184257,1.183258
0.115249,0.403801
-0.685382,-0.868242
-0.179393,0.74976
-0.900244,-0.124049
0.684654,-0.089474
-0.430529,0.775466
1.348072,-1.46638
0.100783,0.348572
-0.154171,-0.537172
-1.453285,0.751164
0.618629,-0.888377
-1.430563,0.887561
0.234713,0.02812
-0.293646,0.653241
-0.018943,-1.103002
-0.721988,-0.999776
-1.079116,1.106544
0.873925,0.569254
-0.376183,0.691944
1.268346,-0.163765
1.366946,0.773547
-0.862914,0.979098
1.278197,0.866479
0.460165,1.405645
0.228319,-0.66377
-0.68042,-1.4958
1.179488,1.081898
-0.250693,-0.686861
-0.222066,1.168031
-1.045745,-1.219399
0.851342,-0.248657
1.380967,-1.332387
0.938583,-1.414421
0.18367,1.024275
-0.491593,1.254277
1.19906,-1.451739
-1.164613,-0.520033
-0.391955,-1.437973
0.939125,1.43171
0.882545,1.203945
1.447644,-0.571357
0.743528,0.655807
-0.064985,0.061293
0.707889,-1.455935
-0.107753,1.126522
0.269055,-0.005826
1.068273,-1.268771
0.241171,-0.937355
-1.00809,0.333959
1.26908,-1.117678
-0.521141,0.381873
0.439055,-1.148658
0.250578,1.14625
1.198988,-1.358235
1.49425,0.619868
1.105383,0.172767
1.304907,-1.244529
-0.442618,-1.440238
0.574002,0.376875
1.4473,-0.32093
0.894399,-0.210912
0.797521,1.431311
-0.112956,0.542486
-1.106597,-0.82468
0.485901,-1.349041
-0.276516,-1.458189
-0.176877,1.110511
-0.737109,-1.137905
-0.911124,1.129585
1.044268,1.409921
0.736096,0.535711
-0.296628,0.174578
1.306486,-0.983026
-1.127253,0.399687
1.260554,-0.615985
0.000647,0.71723
-1.154251,-0.260142
0.632718,-0.731806
0.624353,0.710253
0.676464,-0.781258
-0.325335,0.353036
-1.078261,1.083513
1.210325,-0.442377
-1.11328,1.37599
-1.176456,-1.37063
1.165005,-0.398908
0.410003,0.733267
-1.23939,-0.507873
0.960679,1.318962
-1.145595,-0.253012
0.764828,0.748346
0.451315,0.75387
1.389703,1.130146
0.852255,-0.769106
1.106207,0.937575
-0.951079,1.054247
1.151928,-0.378779
0.754214,1.288659
-1.371001,0.216088
-0.370918,0.772998
-1.145541,-0.244077
-1.251998,-1.209116
-0.093364,0.49925
-0.154228,0.753758
1.314063,-0.424195
1.061666,1.465906
0.123507,-0.002362
-0.734661,0.410116
1.474993,0.555141
0.807272,-1.265413
-0.653373,1.099474
0.375753,-1.465875
0.044736,0.66491
0.327995,0.708494
0.236497,0.945201
-1.31293,0.959146
1.318457,-0.779385
1.178951,-1.428658
0.783862,0.957587
1.31038,-1.445271
-0.050187,0.677931
0.702842,0.890175
1.053306,1.254516
0.839941,-0.89797
-0.974512,-0.72994
1.181852,-0.05974
-0.673185,-1.009502
0.562204,1.324034
-1.221775,0.420182
0.778502,0.53915
-0.800465,0.560017
-0.854747,-0.846815
-0.017036,-1.302547
0.837175,0.299054
-0.973783,0.43418
0.037313,0.316182
0.076765,0.559394
-0.167145,-0.782273
0.929789,0.181677
0.720297,-1.147774
0.124861,-1.099429
-0.510592,-0.350615
1.180225,0.676547
-0.819647,-1.161435
-0.715008,0.313698
-0.465996,1.368417
-1.141561,1.414955
-1.459748,1.221833
-1.194455,-0.685292
-1.024748,-0.251758
0.641728,-0.550366
-0.129237,0.89415
-0.269264,1.433927
-1.28763,0.177285
-0.117686,-1.370072
-0.334832,1.015429
0.560995,-0.61874
-0.067672,0.539434
-0.110179,0.517625
1.430954,0.248441
0.268806,0.435696
-0.290865,-1.012362
-0.745351,-0.676803
0.190508,0.516364
1.280455,-1.380353
-0.831903,0.52271
-0.574169,0.846612
0.454562,0.012724
0.842664,-1.097524
-0.857225,-0.001831
-0.256287,0.401197
-0.074592,0.74096
-1.073117,-1.343014
0.995138,0.659921
1.208268,-0.654086
0.223198,-0.645347
-0.794961,-0.188165
0.233876,0.230522
-1.166898,0.688975
-0.847436,-0.155547
0.547032,1.056822
0.054029,-1.098051
-0.485373,-1.418324
-0.491746,1.104847
0.594063,0.198661
0.257584,-0.534614
-0.792456,1.326613
0.645373,1.232832
0.602068,0.220469
1.155466,1.423657
-0.018028,-0.079821
-1.337049,-0.290592
-1.470051,0.746045
0.772733,-0.391801
-0.840435,-1.19712
-0.152149,1.268561
0.719018,-0.035177
1.297308,-0.760246
0.616089,-0.342553
0.151999,-0.298359
-0.218055,-0.418599
-1.180717,-0.243712
0.629798,1.137024
1.155982,0.967073
1.005865,0.618735
-0.130901,-1.071436
-1.310922,-1.07351
-0.649812,0.975706
0.144219,-0.297475
-0.11711,0.726063
0.840672,-1.066252
-1.281123,0.635634
0.318124,0.408996
0.965094,-0.452223
0.311409,0.560344
-1.453509,1.10122
0.784121,0.158747
1.447637,-0.949509
0.561538,0.455433
-0.617651,-1.416396
-0.275479,-0.434415
0.824156,0.17096
0.002461,0.138519
-0.408749,0.620873
-1.376354,1.181827
0.044245,0.417697
0.260772,1.268091
-0.527709,-0.83047
0.423583,0.649545
-0.723295,0.678143
0.678183,0.478098
-0.051622,-1.380951
-1.125667,0.095329
-0.243323,0.102921
0.173693,-1.250534
-0.49364,-1.421889
0.223233,-0.994688
1.438647,0.569123
0.359992,0.234567
0.397195,1.16377
0.622616,-0.037053
-0.695442,-0.088081
-0.89329,-1.189785
-0.655892,1.218542
0.52949,-1.388948
-1.482472,-1.394242
-0.684671,-0.207895
-0.68996,-0.160327
-0.496608,0.510498
-1.151413,1.353367
-0.067351,-0.355778
-1.418632,-0.17926
0.685754,0.714501
1.054187,-1.15061
0.998518,-1.377727
1.086918,0.980328
-0.13738,-1.017749
0.912426,0.228742
-1.136089,-1.177819
-1.44794,-0.079356
1.224107,-0.608696
-1.35082,1.337624
1.433361,-0.387076
0.405947,-0.466787
-1.292001,-0.26574
-0.59936,-0.930819
0.916947,0.851077
0.300825,-0.199484
1.352565,0.902142
-1.29417,0.893641
1.41819,-1.465918
-1.040539,0.090451
1.398593,-0.55652
1.465792,-0.685652
-0.080767,0.341658
0.958754,0.419918
-0.096533,-1.117971
-1.045722,0.910656
0.406305,1.48993
1.160128,-0.353137
-0.716397,-0.403458
-1.309518,-1.47292
0.757013,-1.213394
-1.22448,0.20611
0.236585,-0.559539
0.978422,-0.035579
0.798534,1.3553
0.486485,1.411816
1.282286,0.897466
1.383938,-0.620435
-1.394356,0.402721
-0.946936,-0.231635
0.573276,-1.430602
-0.670664,-1.129697
0.872953,0.553867
-0.668343,-0.033947
-0.975604,1.098284
1.12011,1.402091
1.40799,0.583915
1.460063,0.592048
0.392997,-1.079617
0.351465,1.157581
-0.397352,-0.107077
-0.931634,-1.417566
0.684694,-1.466083
-1.277001,0.01464
0.324299,0.957237
1.100073,0.611524
0.170408,-0.226723
-0.008648,0.803003
-0.093241,1.378946
-1.083142,-0.806273
1.04788,-1.395266
0.321222,-0.026813
-1.012672,0.080169
-1.114007,0.859853
-0.704257,0.600364
-0.461601,-1.227418
-0.724373,1.098062
-0.780918,0.295347
0.403179,0.713443
1.101929,1.266476
-0.635587,-0.052449
0.685914,-0.635719
0.028633,-0.426343
-0.754317,1.471806
1.327808,-0.954347
-0.662757,0.604312
1.385837,-1.331512
-0.118557,0.503695
-0.149505,-1.357349
-1.421395,0.862686
0.571771,1.281916
1.381926,0.104159
-0.289503,-0.579937
-1.360806,0.293883
0.967685,-1.190932
-0.768821,0.283582
-0.406687,-0.946173
-0.543554,-0.836133
-0.408108,-1.17834
0.975393,-1.416632
